,Eh
9224,0.013822972774505615
67765,4.92781400680542e-05
57733,0.0703296959400177
29938,-9.670853614807129e-06
39015,0.06680332869291306
42476,0.021021492779254913
67262,0.31216514110565186
50808,-3.93986701965332e-05
103800,0.11072469502687454
64165,0.03896728903055191
73942,0.08530331403017044
47368,0.00110529363155365
2824,7.4729323387146e-05
89018,0.0813346579670906
2423,0.06839509308338165
108887,0.023923568427562714
37519,0.00031210482120513916
75178,0.09186579287052155
38596,0.002563178539276123
15280,0.04975491017103195
43760,0.03156827390193939
67406,0.11014224588871002
8312,0.02431531995534897
33418,0.03181608021259308
6351,0.05206187814474106
55151,0.006382986903190613
9780,0.05739603936672211
1206,0.01804974675178528
51223,-2.0802021026611328e-05
23074,0.05762016773223877
98420,5.723536014556885e-05
89633,0.010772943496704102
52033,0.01613222062587738
110261,0.047459788620471954
40604,0.08225525915622711
106859,8.593499660491943e-05
43471,0.06393012404441833
50822,0.040740691125392914
46461,0.196846604347229
4696,0.025728575885295868
83653,0.17734394967556
10901,1.5735626220703125e-05
16107,0.017653420567512512
98783,0.1113358661532402
35126,0.1084204837679863
110446,0.0005996078252792358
23775,0.029179371893405914
90511,0.15696075558662415
47869,5.1468610763549805e-05
100335,3.954768180847168e-05
107246,0.15490499138832092
99196,0.2852117419242859
41076,0.09526513516902924
91952,0.017884045839309692
35157,0.22485515475273132
40256,0.20333996415138245
2938,6.066262722015381e-05
65689,0.04248078912496567
35011,7.006525993347168e-05
39988,0.009386807680130005
88567,0.020693689584732056
52443,0.37850329279899597
84052,0.12172724306583405
33088,0.07967541366815567
20339,0.013673916459083557
6496,0.08254145830869675
93382,0.031076252460479736
72972,0.45558762550354004
17274,0.059054888784885406
67468,0.07219798117876053
99103,0.2094210684299469
9318,0.026071935892105103
45760,0.04928573966026306
69777,0.03151550143957138
146,0.0036341845989227295
20478,0.03327859938144684
1528,0.025234118103981018
40709,0.022417128086090088
108846,0.2550070881843567
14655,0.01605004072189331
79883,0.04151402413845062
23088,0.015305206179618835
58449,0.0031946003437042236
68024,0.0468425527215004
36930,0.004585385322570801
82848,0.07735053449869156
19775,-1.4081597328186035e-05
47438,0.032828181982040405
40493,0.01390974223613739
50812,0.016540810465812683
17523,7.81714916229248e-05
31234,0.05465986579656601
58876,0.3253912031650543
54230,0.027929194271564484
24026,3.291666507720947e-05
53888,9.655952453613281e-05
92262,0.02684067189693451
84744,0.42529618740081787
64479,0.14072786271572113
4697,0.03552313894033432
68447,-0.00016091763973236084
67993,0.03855764865875244
36711,0.1005220040678978
95369,0.040354907512664795
1852,0.053705692291259766
16037,0.07687367498874664
31904,0.08806981146335602
61562,0.02916829288005829
41057,0.012559860944747925
84177,0.029084041714668274
46111,0.06716664135456085
70826,0.014800965785980225
74118,0.002321973443031311
23665,0.005485311150550842
2540,3.6209821701049805e-06
82331,0.021116487681865692
52805,0.5845955610275269
81244,0.20186419785022736
46728,0.06412648409605026
5332,0.0009376704692840576
31844,0.06719235330820084
5585,8.80807638168335e-05
98290,0.1234646812081337
95487,0.001873403787612915
36486,-7.568299770355225e-05
45546,0.04743484407663345
6778,0.09500719606876373
78519,0.03543396294116974
76947,0.06779071688652039
52521,0.03057193011045456
93281,0.0513906329870224
25816,0.006766319274902344
54783,0.09352167695760727
74657,0.10587557405233383
53016,0.01914815604686737
110904,-2.181529998779297e-05
66493,0.043589308857917786
81383,0.0001376718282699585
87724,0.00025403499603271484
107476,0.013975128531455994
70957,-0.00013245642185211182
15765,0.055423639714717865
104007,0.14291347563266754
93729,-9.879469871520996e-06
35458,0.005200177431106567
100188,0.06407670676708221
10970,0.09965769201517105
43187,0.07780241221189499
11471,0.037728726863861084
64904,0.05596649646759033
70303,0.020560920238494873
65310,0.03735359013080597
96750,0.04657842963933945
48905,0.041970960795879364
33266,0.06197211891412735
74900,0.039420828223228455
60754,0.022020936012268066
43579,0.02495133876800537
55252,-2.4378299713134766e-05
93423,0.16523033380508423
80787,0.1115303635597229
11687,0.02054879069328308
67411,0.0902005136013031
106678,0.028450623154640198
15731,0.01873566210269928
109428,0.24323515594005585
92272,0.021214447915554047
61199,0.025130681693553925
41851,0.03254888951778412
107563,0.05984257906675339
3879,0.09897707402706146
3932,0.011827036738395691
70232,0.016326159238815308
107434,-0.00011846423149108887
55119,-1.4767050743103027e-05
38194,0.011993944644927979
12963,0.00895833969116211
96521,0.11252675950527191
30050,-2.4199485778808594e-05
48196,0.018178865313529968
19960,0.051159538328647614
66353,0.029266171157360077
13804,0.01088494062423706
92315,-1.7598271369934082e-05
109688,-0.00012084841728210449
19762,0.05237342417240143
19039,0.030869409441947937
85404,-9.88990068435669e-05
76295,0.0848226398229599
10869,0.0106639564037323
80289,0.01766197383403778
16087,0.022397980093955994
57253,0.00031803548336029053
46480,0.12051995098590851
43860,0.037971287965774536
97788,0.01365041732788086
58987,0.5760620832443237
80716,0.08767563104629517
50711,2.3037195205688477e-05
15961,0.08480759710073471
64275,0.02473939210176468
78276,0.04513563960790634
38540,0.005434811115264893
28520,0.02523820847272873
19868,0.10923963040113449
92980,0.04688415676355362
67078,0.03426621854305267
6346,0.03637947142124176
65004,0.004139795899391174
88494,0.03398895263671875
24104,0.0409013107419014
95758,0.04217980057001114
41346,0.07347730547189713
90179,0.04031481593847275
37994,0.19271345436573029
29800,0.013609960675239563
70620,0.06319557875394821
9684,0.07902015745639801
93016,0.09718776494264603
26400,6.446242332458496e-05
34671,0.06480605155229568
18034,0.015796631574630737
67036,0.14836741983890533
65211,0.02525705099105835
60083,0.2729918360710144
52175,0.11395879089832306
59488,0.06554938107728958
27692,0.09436345100402832
54623,0.04328863322734833
81021,0.19961032271385193
97415,0.09272666275501251
106011,0.047003231942653656
3148,0.027117766439914703
82330,0.0013320446014404297
98775,0.05298122018575668
40773,0.06913319230079651
77110,0.014534443616867065
44483,0.013227194547653198
54398,0.05050397664308548
45556,0.03595321625471115
106505,0.04881777614355087
37663,0.04680243134498596
85299,0.037443652749061584
90695,0.04370250552892685
95878,0.08018462359905243
44099,0.028431043028831482
98474,0.017246827483177185
22289,0.04918640851974487
22870,0.032720886170864105
46649,0.3377152681350708
91969,0.09270273149013519
110694,0.04347081482410431
109312,0.08210401237010956
59652,0.035060107707977295
98073,0.1749439835548401
94304,0.02582467347383499
32055,0.07296517491340637
65312,0.04693923145532608
21222,0.08368819952011108
106307,0.05953572690486908
2190,0.08360472321510315
49167,0.04176429659128189
4631,0.03496783226728439
33274,0.040475837886333466
21889,0.01412239670753479
17189,0.0233086496591568
15536,0.05015207827091217
65287,0.03380019962787628
40058,0.02121783047914505
63306,0.21069630980491638
34828,-1.1265277862548828e-05
99516,0.024095967411994934
39482,0.03304150700569153
53401,0.22466683387756348
16601,0.008707687258720398
42848,5.513429641723633e-06
106895,3.2782554626464844e-05
90873,0.03839682787656784
44624,0.05055131018161774
38028,0.0033112764358520508
87910,0.043921664357185364
49688,0.2299838662147522
82433,-2.543628215789795e-05
56709,0.011539176106452942
30161,5.479156970977783e-05
76003,0.0206698477268219
23431,0.03255816549062729
44758,0.02174307405948639
69589,0.045249320566654205
84023,0.14512935280799866
72550,0.022509917616844177
52273,0.07411064952611923
15399,0.023161940276622772
96954,0.03543654829263687
12368,0.037280574440956116
80209,0.00667320191860199
94212,0.0009753704071044922
78404,0.031484052538871765
24558,0.17065855860710144
43163,0.040340907871723175
91984,0.06050852686166763
30924,0.035307347774505615
67741,0.0015714317560195923
42034,0.040237754583358765
57353,3.7476420402526855e-05
108927,0.00030829012393951416
16928,0.04461214691400528
15434,0.020656034350395203
39425,0.07827401161193848
109882,0.29279088973999023
99257,0.25570377707481384
58282,0.04170798510313034
78343,0.04503626376390457
105170,0.025308415293693542
31054,0.1375298798084259
10794,0.00637759268283844
27586,0.03329533338546753
72920,0.4787003695964813
42530,0.1444500982761383
92618,0.09697979688644409
100836,0.0430312305688858
103311,0.6110610365867615
104201,7.596611976623535e-05
37793,0.012683108448982239
69534,0.05038313567638397
50343,0.016438409686088562
79901,0.0071842968463897705
26930,0.004586696624755859
83373,0.05881675332784653
71321,0.024408534169197083
23498,0.0017845183610916138
20199,0.0008511841297149658
24627,0.0001800060272216797
46596,0.0003053247928619385
36480,1.6197562217712402e-05
16742,0.04287709295749664
56153,0.16815970838069916
25889,0.02230474352836609
425,0.024001434445381165
20062,0.013149172067642212
21448,-3.306567668914795e-05
52125,0.11897735297679901
83949,0.26384463906288147
71226,0.06781674176454544
70183,0.027804091572761536
21644,0.05978839844465256
26514,0.06409778445959091
11892,0.04196350276470184
11262,0.05407872051000595
95982,0.011247068643569946
28878,-1.7434358596801758e-05
14203,0.042447492480278015
77081,0.024964533746242523
23369,0.029769599437713623
30584,0.02337731420993805
93918,0.0510886013507843
74981,0.05246590077877045
70944,-8.533895015716553e-05
56162,2.0101666450500488e-05
79437,0.05014847218990326
18832,0.16210024058818817
47111,0.03561839461326599
81842,0.22927358746528625
9133,0.05423250049352646
75049,0.21156932413578033
98705,0.07098817080259323
30342,0.07385045289993286
87511,4.0337443351745605e-05
2145,0.1983642876148224
106310,0.07584913820028305
32580,0.0013819783926010132
106409,7.377564907073975e-05
72274,0.06284492462873459
86892,0.07240606099367142
16158,0.0376022532582283
38697,7.15404748916626e-05
41557,0.07873520255088806
35085,0.050461046397686005
22219,0.04381641000509262
110864,0.028354525566101074
64884,0.07945076376199722
69467,0.0526566207408905
41437,0.01777242124080658
5104,0.022474870085716248
102520,0.017773732542991638
70240,0.018063411116600037
91864,0.08088122308254242
37057,0.007019951939582825
47235,0.009806051850318909
19459,0.01443105936050415
13767,0.031040780246257782
87202,0.11884433776140213
48397,0.03247345983982086
69183,0.030564449727535248
57502,0.061250194907188416
69106,0.0723448321223259
75825,0.018292516469955444
48673,0.024060741066932678
109989,5.5223703384399414e-05
38153,0.00996236503124237
18639,0.0005754828453063965
4849,0.0618051216006279
67362,0.21684172749519348
15267,0.027592867612838745
106939,0.013261288404464722
86687,0.04257985204458237
17994,0.008802294731140137
77823,0.032455019652843475
24682,0.005255594849586487
94699,0.009680047631263733
30858,0.009996935725212097
70612,0.08865192532539368
14415,0.06533104181289673
60090,0.17750728130340576
21007,0.020158052444458008
70089,0.03931961953639984
84099,0.042143359780311584
78217,0.020771637558937073
45903,0.017244726419448853
69715,0.03615143895149231
39722,0.0464768260717392
53145,0.015932291746139526
99001,0.11696211993694305
114,0.0003494173288345337
23739,0.09088850021362305
93430,0.10862845927476883
3204,0.015291765332221985
30759,-1.8730759620666504e-05
42353,0.10233141481876373
25431,0.4741745591163635
98435,0.04013928025960922
99253,0.2827305197715759
52494,0.04934341460466385
30827,0.004983469843864441
72255,0.022510245442390442
10928,0.04211755096912384
65631,0.03583981841802597
97403,0.03129956126213074
98291,0.015348866581916809
93860,0.017871394753456116
26694,0.01976172626018524
47034,0.3855171799659729
94744,0.01674950122833252
62620,0.055205732583999634
60115,0.25820985436439514
16256,0.0005757361650466919
27783,0.05791175365447998
13869,0.03267443925142288
70276,-6.183981895446777e-06
53699,0.011274203658103943
83157,0.034709662199020386
54117,0.07014801353216171
74103,0.012404531240463257
75869,0.052727073431015015
66979,0.2929370701313019
23890,0.030801936984062195
34094,0.014916568994522095
61060,0.06029649078845978
47579,0.04578603059053421
12047,0.05070524662733078
99927,0.026603534817695618
90748,0.0028481632471084595
58562,0.03351221978664398
71084,0.05873822420835495
3280,0.012212306261062622
65732,0.011498630046844482
52416,0.07400435209274292
20957,0.04859261214733124
54965,0.18712519109249115
11608,0.3527736961841583
46201,0.2447327822446823
62752,0.048177845776081085
38960,0.09914520382881165
109748,0.018137186765670776
53832,0.012930378317832947
49535,0.05779228359460831
80615,0.09325653314590454
107778,0.035140588879585266
71593,0.09417849779129028
5243,0.037955865263938904
11120,0.05811887979507446
66864,0.1221124604344368
11847,-2.039968967437744e-05
14119,0.027485035359859467
42889,0.01119925081729889
19818,1.5944242477416992e-05
45034,0.07822275161743164
91045,0.048116669058799744
16,0.00019343197345733643
75074,0.15600115060806274
4243,0.35946202278137207
70928,0.005000218749046326
16974,0.04028831422328949
11141,0.047883905470371246
71599,0.06725525856018066
100487,0.029904693365097046
10517,2.592802047729492e-06
20220,0.0045413970947265625
30253,-8.106231689453125e-06
65887,0.06476739048957825
24943,0.054682329297065735
33827,0.0574893057346344
78216,0.03141164034605026
57493,0.017032265663146973
71551,0.009020820260047913
21292,0.012489959597587585
9386,0.11661992222070694
34058,0.010262012481689453
30792,0.001302182674407959
110448,0.004776448011398315
80875,0.030262261629104614
25592,0.0526481568813324
51204,0.07076610624790192
807,0.04969673603773117
14930,0.04202861338853836
13801,0.012954667210578918
69907,0.04522089660167694
30172,0.0436578169465065
38770,0.12520401179790497
93848,0.016671299934387207
45357,0.06756158918142319
3806,0.11771518737077713
6962,0.019988074898719788
21096,0.017049208283424377
62326,0.02825712412595749
63936,-0.00022399425506591797
51207,0.19999206066131592
19357,0.028075553476810455
90347,0.13423524796962738
72895,0.02024884521961212
54733,0.06401191651821136
21090,0.01950588822364807
57973,0.250760555267334
62006,0.01920488476753235
11130,0.03807707875967026
90380,0.05838923901319504
46190,0.0953461080789566
88771,0.026478230953216553
46571,0.24396908283233643
17243,0.024073541164398193
92070,0.15278995037078857
1863,0.023590311408042908
66254,0.06490414589643478
89628,0.009985506534576416
69619,0.04473612457513809
48082,0.00019691884517669678
33524,0.027633778750896454
91828,0.030211538076400757
19156,0.7777749300003052
70348,0.016774550080299377
82464,0.014377996325492859
81044,0.027420803904533386
89675,0.017960727214813232
61219,0.02522384375333786
62310,0.0456000491976738
7130,0.023495815694332123
52863,0.031060993671417236
109298,0.13683323562145233
64215,0.031536415219306946
91791,0.03637997806072235
4208,0.35313159227371216
87627,0.0002253502607345581
41201,0.09682266414165497
18529,0.0704093798995018
43374,0.04870472848415375
110566,4.285573959350586e-05
8777,0.1177406832575798
106023,0.07878468185663223
373,0.023409739136695862
61598,0.0711323469877243
31430,0.04379738122224808
31884,0.028378143906593323
15135,0.030092671513557434
34175,0.02319508045911789
6748,0.20829689502716064
45758,0.02757607400417328
51250,0.04230944812297821
16894,0.04050908237695694
87405,0.23374620079994202
7430,0.21197006106376648
78106,0.04275820404291153
24823,0.01158207654953003
62791,0.05998051166534424
94358,0.5068060159683228
8835,0.03982744365930557
77096,0.0002069622278213501
52512,0.03426198661327362
70992,-4.000961780548096e-05
7692,0.03437170386314392
41382,0.013307034969329834
75532,0.2082282155752182
87218,0.06828074157238007
36647,9.402632713317871e-05
29488,0.026405319571495056
40251,0.3492316007614136
63672,-0.0006258934736251831
18151,0.06996095180511475
78523,0.007439792156219482
55205,0.010347321629524231
20918,0.018272623419761658
95030,0.0388052761554718
110530,-1.9431114196777344e-05
64819,0.023569777607917786
29414,0.0023005902767181396
41934,0.01305447518825531
45047,0.022707223892211914
91532,0.017348259687423706
102145,0.11392295360565186
89958,0.025175586342811584
94172,0.013182535767555237
96328,0.012973770499229431
80739,0.00030240416526794434
3840,0.07623257488012314
38828,0.03937758505344391
85426,0.14721496403217316
92987,0.09411615133285522
33173,0.014657929539680481
88631,0.06525719910860062
1930,0.01715831458568573
52913,0.0011795014142990112
68555,0.04370725154876709
46676,0.04485819488763809
95357,0.01054292917251587
75603,0.13268762826919556
38623,9.998679161071777e-06
76520,0.03058236837387085
21672,0.01939287781715393
27017,0.013989254832267761
25919,0.022761084139347076
18610,0.08128318935632706
25348,0.00015713274478912354
37148,0.006436556577682495
7268,0.16006961464881897
24062,0.004427850246429443
76396,0.06840765476226807
90109,0.09118432551622391
28768,0.018246755003929138
103191,0.0345923975110054
64755,0.05150899291038513
50625,0.020283624529838562
54979,0.04525381326675415
50114,0.08509325236082077
15351,0.07012183964252472
93973,0.04867960512638092
42115,0.10185650736093521
68800,0.017610594630241394
104687,0.03315797448158264
30427,0.07124233990907669
26427,1.7851591110229492e-05
37589,0.011694714426994324
27322,0.02764458954334259
26525,0.06764915585517883
8072,0.011172518134117126
3708,0.05376257747411728
18298,0.26118549704551697
52877,0.06775133311748505
91747,0.12562201917171478
94262,0.15574461221694946
8891,0.10557511448860168
23992,2.434849739074707e-05
95315,0.02133326232433319
77701,0.0557083934545517
24200,0.1630847156047821
22857,0.03100566565990448
14209,0.03228214383125305
106469,0.052614450454711914
81903,0.0004155188798904419
34887,5.678832530975342e-05
75673,0.012571185827255249
93733,0.022168219089508057
58857,0.026906080543994904
22806,0.03469318151473999
47262,3.100931644439697e-05
108193,0.024235747754573822
93177,0.011361494660377502
7626,0.0032440871000289917
80385,0.008091524243354797
78417,3.7610530853271484e-05
27982,0.06647191196680069
81309,0.08649452030658722
10994,0.06040481477975845
35555,0.03231903165578842
20396,0.0466604083776474
94288,0.05177927762269974
26898,0.017750561237335205
9448,0.3066760301589966
71975,0.019995465874671936
49700,0.489238977432251
13773,0.025320015847682953
53089,0.02628922462463379
28454,0.11941023916006088
105000,0.029824770987033844
110514,-0.00036935508251190186
106577,0.03076642006635666
75791,0.08424583077430725
49917,0.1604771614074707
60200,-7.236003875732422e-05
100712,0.3144846558570862
18985,0.018629729747772217
105297,0.08450254052877426
38363,0.1849222034215927
38641,-0.001047387719154358
101438,0.024451643228530884
32295,0.050609104335308075
55836,0.00011846423149108887
10153,0.020035400986671448
45580,0.049204640090465546
28725,0.021464377641677856
103352,0.04681728035211563
44016,0.00015872716903686523
78704,0.012039601802825928
49961,0.13682451844215393
57056,0.07400736957788467
69755,0.010945141315460205
44632,0.09080323576927185
33139,0.031161054968833923
40765,0.04955396056175232
65754,0.029580414295196533
24797,0.007974013686180115
36273,0.02044115960597992
5078,0.05564296990633011
46105,0.0006164908409118652
49208,0.0707220584154129
53785,5.383789539337158e-05
84878,0.012304961681365967
16830,0.023212328553199768
45609,0.025576889514923096
22689,0.07265002280473709
47620,0.25856637954711914
4935,0.0035280734300613403
71397,0.02379561960697174
27837,0.041087619960308075
76690,0.0016377419233322144
3412,0.04024987667798996
43121,0.06026814132928848
78323,0.06764819473028183
55080,2.504885196685791e-05
51051,-1.1220574378967285e-05
2818,0.005973339080810547
37114,0.025487639009952545
29521,0.017625033855438232
93349,0.04809032380580902
25830,0.004519164562225342
66875,0.3184482455253601
30163,0.09447459876537323
104710,0.028496645390987396
57990,0.03156141936779022
100790,0.012899845838546753
1363,0.062346696853637695
54773,0.025206781923770905
77779,0.036860108375549316
64429,0.030191078782081604
20656,0.005767107009887695
90352,0.07703030109405518
9480,0.0005717873573303223
69664,0.020003274083137512
107396,0.010438337922096252
52675,0.013850286602973938
104100,0.04891195893287659
93664,0.01307573914527893
20694,0.005517497658729553
2723,0.0016505271196365356
65771,0.01764640212059021
104140,0.010704413056373596
14484,0.08637192100286484
40135,0.055207863450050354
110220,0.02678234875202179
73441,0.34032273292541504
90438,0.023384734988212585
72379,0.023817576467990875
33381,0.03924451768398285
59674,0.0016804635524749756
18268,0.0043962448835372925
14151,-4.1738152503967285e-05
73649,0.24446934461593628
31867,0.01461896300315857
67980,0.03544531762599945
13552,0.06277304887771606
68867,0.041245490312576294
108967,0.04473360627889633
26000,0.03531698137521744
38880,0.045324794948101044
85530,0.2182498276233673
88878,0.0020505934953689575
107116,0.22832398116588593
6468,0.016579285264015198
105425,0.12592492997646332
17453,0.010990738868713379
30590,0.044295452535152435
69413,0.03322925418615341
53530,0.774431586265564
48060,0.006252393126487732
15440,0.0001841038465499878
11337,0.0445324182510376
7607,0.04227539151906967
85028,0.20754368603229523
6404,0.03127872943878174
34466,0.000418052077293396
17302,0.10734714567661285
89319,0.016405224800109863
63713,-1.4767050743103027e-05
103759,0.05629200488328934
102890,0.02681407332420349
29678,0.0001926720142364502
17730,0.011391565203666687
51606,0.06552999466657639
87165,0.03721415996551514
84270,0.016476154327392578
38583,0.07926144450902939
59881,0.4255673587322235
8150,0.1860070675611496
19243,0.675121545791626
36272,0.006181731820106506
108848,0.23434416949748993
88707,0.06781651079654694
64620,0.36637455224990845
56232,4.4211745262145996e-05
4538,0.05700214207172394
99171,0.3526785373687744
30334,0.18138018250465393
98749,0.0738871842622757
98204,0.022631406784057617
48576,0.013581663370132446
87213,0.16187095642089844
47132,2.1591782569885254e-05
73684,0.08400842547416687
44122,0.020045891404151917
72846,0.03896147757768631
64648,0.06891778111457825
36958,0.037771329283714294
48282,0.05764555186033249
89245,0.035256870090961456
1028,0.09673906117677689
1063,0.03878109157085419
15449,0.09146184474229813
81433,0.14415736496448517
34326,0.14485634863376617
7137,0.06474907696247101
6812,0.14075356721878052
60261,0.21896229684352875
5659,0.5108497142791748
74867,0.005411848425865173
6616,0.03799185901880264
40044,5.681812763214111e-05
107245,0.031083710491657257
101919,2.1845102310180664e-05
70313,0.017249226570129395
5456,0.12716639041900635
34880,0.004538312554359436
56661,0.03142852336168289
39082,0.04091992229223251
87234,0.06287482380867004
107548,8.925795555114746e-05
105964,0.045796312391757965
83848,0.29011356830596924
5249,0.07075048983097076
108299,0.02299397438764572
29567,0.008240386843681335
37925,0.0061120688915252686
70860,0.013463422656059265
25828,0.018020272254943848
7671,3.5122036933898926e-05
107738,-1.8477439880371094e-05
20463,0.11020271480083466
41112,0.029080763459205627
31671,0.01167386770248413
14972,0.42458605766296387
1050,0.05466214567422867
47234,0.06511185318231583
84301,0.03863242268562317
8116,0.07451839745044708
3376,0.010956451296806335
104998,0.04730711877346039
90212,0.062366195023059845
31110,0.21706411242485046
104288,0.00015076994895935059
58875,0.04342404752969742
111041,0.05281057208776474
47930,0.3482290506362915
19984,0.029562465846538544
109616,0.05750654637813568
106320,1.8194317817687988e-05
83044,0.04822830855846405
91803,0.0702190175652504
602,0.0002519190311431885
84958,0.06518080085515976
66259,0.04531750828027725
25558,0.06768844276666641
10264,0.022295869886875153
58028,0.05667874217033386
26963,6.942451000213623e-05
24436,0.8047173619270325
45612,0.04324617236852646
57142,0.008118972182273865
67353,0.1591261923313141
70374,0.04480215162038803
103794,0.10529562830924988
21304,0.01850569248199463
11730,0.3612750470638275
94038,0.0032793134450912476
67522,0.0027341246604919434
33862,0.05939765274524689
81465,0.0009192228317260742
15392,0.06707997620105743
34820,0.001507386565208435
76048,0.04021085053682327
43548,0.047385215759277344
58544,0.012314707040786743
7535,0.015725284814834595
57932,0.16925571858882904
87180,0.16913114488124847
40515,0.02158745378255844
86594,0.027173414826393127
28133,0.010421335697174072
19985,0.09122554957866669
10303,0.019452005624771118
14842,0.03277847170829773
96235,0.032506875693798065
33618,5.608797073364258e-05
86336,0.045307815074920654
33768,0.0731934979557991
29765,-4.009902477264404e-05
50368,0.0005558282136917114
5981,0.35428351163864136
95616,0.04918065667152405
97385,0.2691301107406616
90060,0.013827025890350342
51501,0.058956027030944824
22661,0.01986706256866455
54141,0.028598099946975708
87220,0.06232156604528427
64828,0.03427276015281677
100559,0.06467358767986298
56520,-1.9297003746032715e-05
4790,0.035858482122421265
84441,0.03823496401309967
12361,0.04348141700029373
21626,0.03009098768234253
2817,0.0036111921072006226
85786,0.014412686228752136
75422,0.0380704328417778
66949,0.20267876982688904
104796,0.020231544971466064
102854,0.017804399132728577
25554,0.004057943820953369
104521,2.47955322265625e-05
60123,0.05066041648387909
38867,0.002973228693008423
47539,0.047773197293281555
39938,0.013878226280212402
35223,0.17272800207138062
36541,4.598498344421387e-05
89054,0.02079399675130844
19247,0.49703317880630493
81361,0.02455449104309082
5810,0.12917767465114594
27015,0.00017876923084259033
97101,0.021120578050613403
79923,0.023759834468364716
65708,0.014971867203712463
26869,0.013128429651260376
68072,0.04103124141693115
47218,0.03164760768413544
8494,0.048866912722587585
77295,0.029060058295726776
30316,0.030998103320598602
106571,0.001964181661605835
19981,0.10990083962678909
32382,0.06863676756620407
31685,0.03369409590959549
55892,0.022575050592422485
64118,0.02701101452112198
109831,0.008071422576904297
16206,0.01605464518070221
26506,0.12641793489456177
73459,0.4268817603588104
928,0.005009308457374573
81365,0.06370969861745834
15395,0.05214245617389679
65057,0.06521788984537125
5521,0.004358649253845215
17534,0.0006484091281890869
79498,0.08154923468828201
83539,0.09911850094795227
18074,0.004832029342651367
40309,0.0545588955283165
103152,0.05288662761449814
63263,0.2615755796432495
81256,0.04638994485139847
80140,0.040759384632110596
91574,0.03385987877845764
5560,0.03916099667549133
10015,0.027772508561611176
77849,0.0039418041706085205
36469,0.0013769567012786865
3410,0.013598009943962097
22488,0.5125143527984619
96205,0.04954998195171356
54646,0.14789548516273499
33896,0.053817711770534515
103078,0.07206922769546509
84993,0.08972977101802826
77624,0.07334169000387192
10848,0.008530840277671814
70112,0.013694360852241516
96281,0.026339612901210785
42404,0.0783660039305687
36438,0.0001780986785888672
54140,0.033242009580135345
22475,0.002060443162918091
60886,0.5461623072624207
20758,0.047140493988990784
16909,-6.89774751663208e-05
47198,0.023435980081558228
71867,0.0539080947637558
94667,0.0713556781411171
10341,0.006152018904685974
46678,0.0312623456120491
109038,0.035520896315574646
101242,0.2929256558418274
21833,0.01299235224723816
81331,0.11783720552921295
84178,0.12255071103572845
53519,1.1324882507324219e-05
5998,0.38604313135147095
62435,0.04883714020252228
38475,4.336237907409668e-06
82495,0.010456740856170654
4175,0.04231762886047363
73282,0.7947060465812683
107685,0.18319183588027954
33648,0.024895645678043365
35096,0.010025188326835632
59939,0.4572966992855072
107852,0.018642351031303406
7733,0.0004907399415969849
15976,0.06486675888299942
56043,0.058527037501335144
90608,0.01945909857749939
87162,0.02905368059873581
14657,0.014754429459571838
76769,0.26019594073295593
25433,0.46502166986465454
13544,0.025248408317565918
88607,0.03845547139644623
38902,0.027668066322803497
2108,0.21223542094230652
79070,0.005933836102485657
34018,0.05172062665224075
41928,0.13979658484458923
56321,0.004269659519195557
103337,0.043530553579330444
60651,4.239380359649658e-05
82804,0.026823528110980988
53255,0.029911071062088013
80614,0.005441293120384216
106991,0.006802648305892944
6178,0.014507964253425598
46615,0.008424490690231323
87503,0.052202142775058746
9218,0.014647424221038818
48405,0.02781563252210617
65663,0.0013747960329055786
99466,0.038058407604694366
19831,0.3951495885848999
65169,0.0649297833442688
76225,0.027760088443756104
16939,0.0006853193044662476
79004,0.0032486766576766968
62314,0.0605730265378952
87998,0.019517451524734497
30102,0.018021881580352783
93764,0.018860384821891785
37677,0.038256846368312836
97181,0.017008841037750244
75654,0.08365629613399506
14304,0.005224332213401794
2459,0.03899523615837097
86900,0.0052239298820495605
36343,0.13948340713977814
64908,0.0544758141040802
43473,0.08440028131008148
32112,-2.79843807220459e-05
61093,0.015135839581489563
98790,0.07820574194192886
86957,2.8848648071289062e-05
57776,0.13835963606834412
77294,0.00034703314304351807
48433,0.041134677827358246
26534,0.09485478699207306
72079,0.06726507097482681
20564,0.07036218792200089
83996,0.08081993460655212
101647,0.1078656017780304
10533,0.02548249065876007
59895,0.2970297336578369
91832,0.18368110060691833
43717,0.010228723287582397
52447,0.10015831887722015
51904,0.051513224840164185
83226,0.006545409560203552
107342,0.015497416257858276
24215,0.012606307864189148
96730,0.02496016025543213
82696,0.09840966761112213
90976,0.14773590862751007
70155,0.034292951226234436
2354,0.007689341902732849
75239,0.03782989829778671
38585,0.15195238590240479
92931,0.07045255601406097
42041,0.04722969979047775
86097,0.02578708529472351
55746,0.029613584280014038
41647,0.02559448778629303
22330,0.014130711555480957
91786,0.024171151220798492
29586,-3.536045551300049e-05
104742,0.0026490092277526855
99988,0.020185768604278564
23359,0.04917459189891815
81335,0.062491558492183685
50043,0.11762195080518723
90351,0.01683032512664795
12697,0.060391202569007874
58320,0.014460548758506775
3789,0.030638881027698517
3029,0.016517147421836853
102253,0.08123258501291275
21153,0.009804293513298035
103620,0.03762953728437424
50280,0.0066864341497421265
37560,0.024770669639110565
1862,0.045239076018333435
83319,0.19223110377788544
37933,0.12217256426811218
74099,0.018951505422592163
79443,0.009963646531105042
44866,0.061859920620918274
4536,0.0035322904586791992
