,Eg
21317,3.4020090103149414
69578,0.5142698287963867
99072,2.344268798828125
80967,1.855026602745056
37808,0.6956259608268738
37290,1.350214958190918
31453,1.7811630964279177
48393,2.0113866329193115
83958,4.386171340942383
51415,1.7877107858657837
13237,1.584797501564026
37314,1.7263643741607666
28252,1.2723863124847412
64575,2.575608253479004
17786,1.0650070905685425
109718,0.6067749261856079
17303,1.024082899093628
91061,2.942058086395264
35312,1.3311198949813845
18166,3.164858818054199
49436,4.066754341125488
31417,1.9622621536254885
6262,5.158175468444824
13748,4.653406143188477
1994,4.283984184265137
35007,3.911007642745972
76418,0.7214864492416382
100350,1.3080793619155884
13241,1.5916327238082886
10844,2.873724460601806
105582,2.961258888244629
46231,0.6442881226539612
55864,3.6223933696746826
9219,3.561832904815674
81806,4.956809043884277
68689,2.4678163528442383
104878,2.25797176361084
82158,2.900420665740967
18147,4.335750579833984
8615,1.050936937332153
10785,3.1534461975097656
33746,4.980335235595703
21905,2.571222305297852
28204,2.303408622741699
70067,4.792387962341309
12198,2.288156747817993
13243,0.5094869136810303
97589,1.7750784158706665
21878,1.3892415761947632
48425,1.7416067123413086
2316,0.9527536034584044
33022,4.776401042938232
35948,1.7606066465377808
2778,2.283085346221924
63457,0.9162580966949464
6035,2.1720590591430664
97371,3.199981689453125
37146,1.152581810951233
49281,2.758896827697754
56208,0.9138253331184388
91315,4.846237182617188
40508,1.513159990310669
35434,1.3683218955993652
57007,1.475532054901123
33867,2.191977977752685
10638,2.8563239574432373
76172,2.0764942169189453
59300,1.8961656093597408
24062,1.3534095287322998
33065,4.827744483947754
86665,2.754990339279175
11745,0.9047850966453552
42437,1.6409225463867188
12580,1.3733776807785034
22335,5.050332069396973
32144,2.005168914794922
60652,1.4685041904449463
93309,3.4654932022094727
101119,4.029300689697266
45992,2.77255916595459
62395,4.750737190246582
75582,2.000982999801636
21264,1.0176386833190918
46036,0.7590470910072327
28002,0.5933385491371155
8498,1.291149616241455
30812,3.191364526748657
30204,2.991007328033448
33769,4.151453018188477
13990,4.537295818328857
106537,2.355567693710327
42508,1.3571183681488037
70094,3.0259313583374023
28244,2.313253402709961
42068,0.8263101577758789
81937,2.595640182495117
108842,1.7666943073272705
15774,2.5513973236083984
38037,2.22188687324524
88330,1.5125857591629028
48366,3.0027475357055664
53396,0.5071520805358887
8385,1.504282832145691
59242,1.3998582363128662
26892,2.007086515426636
66307,1.18063223361969
95379,0.6321373581886292
66679,2.6192002296447754
6164,3.934146881103516
107209,1.3160759210586548
20548,2.805595874786377
16257,1.2955732345581057
41512,0.9721163511276244
62826,1.9393203258514404
69597,4.640219688415527
21439,2.35524582862854
34543,0.5994702577590942
52998,1.0013320446014404
82021,2.784966468811035
21597,0.5588335394859314
22225,3.5964417457580566
74057,1.4484801292419434
51570,0.9530145525932312
37391,2.1492223739624023
35216,5.014836311340332
35485,5.3211212158203125
84562,4.8822526931762695
8500,1.785330295562744
63818,1.0732665061950684
32663,4.831272602081299
8531,0.828016996383667
77966,0.5463896989822388
48024,1.7352372407913208
85,1.0619136095046997
31295,1.0613044500350952
62159,4.539392948150635
3377,1.9182004928588867
21985,0.950702965259552
59546,0.8234368562698364
69507,0.6654329299926758
108635,2.006819486618042
27989,1.2346404790878296
97433,2.934664249420166
97815,4.318202018737793
16929,4.534558296203613
53860,0.5207642316818237
5175,4.690409660339356
47331,1.0734113454818726
7835,1.6587249040603638
32793,4.697523593902588
9920,0.6491481065750122
329,0.5079165697097778
25094,1.547741174697876
43402,3.533149719238281
65899,2.0420241355896
39087,3.870238780975342
103322,1.2996180057525637
44271,0.981078803539276
2184,1.2281873226165771
10593,1.3084243535995483
6865,0.8157730102539062
13603,1.6213068962097168
82838,3.957227945327759
34665,3.529423952102661
70386,1.699465274810791
3242,1.688637137413025
33731,4.952616691589356
24532,1.7675834894180298
70237,4.960111618041992
63546,1.876326322555542
67408,1.667509913444519
20095,2.607186079025269
103428,0.6356256604194641
48600,1.026000738143921
41482,2.051095485687256
108749,2.3635053634643555
91919,0.9330012202262878
6138,2.0678389072418213
63872,0.6923758387565613
38923,2.7528417110443115
37332,2.3186469078063965
84551,4.7688188552856445
97650,3.612559318542481
35281,5.002608299255371
103850,1.053199052810669
84317,5.047523498535156
51594,0.919064164161682
96513,2.0808374881744385
68707,2.4845757484436035
51400,1.2325363159179688
47512,0.9171500205993652
20587,1.7949055433273315
70063,5.136353015899658
74341,1.2474298477172852
99874,0.8956851959228516
84519,1.911582589149475
66744,0.716605007648468
63824,2.6605329513549805
38166,4.978775978088379
13923,2.241406917572021
68054,1.3224430084228516
38093,3.280301094055176
51001,1.4733972549438477
48118,1.1850392818450928
37600,2.0988035202026367
70780,4.381397247314453
47391,0.7967072129249573
94089,4.829789161682129
46936,1.2188819646835327
37511,2.225640296936035
36918,1.7928156852722168
43281,5.070836067199707
12169,2.238947868347168
68024,1.0264434814453125
45299,1.651597261428833
62340,4.373174667358398
74205,0.6788074970245361
16882,5.3905181884765625
87396,3.71443510055542
76034,1.939342975616455
74105,2.103867053985596
40522,1.7926195859909058
110631,1.7690937519073486
10644,0.6931666731834412
101631,1.981567025184632
6148,1.036428451538086
64726,0.95013165473938
102048,3.4260215759277344
108527,2.4060988426208496
52243,1.596089482307434
75430,0.6715116500854492
52993,1.683266043663025
105656,1.8003414869308472
99448,0.6535146236419678
34718,2.823141574859619
19992,2.541621208190918
46253,0.7201957106590271
76011,1.0085399150848389
26799,1.729659080505371
79356,4.646292686462402
66471,1.011599063873291
39786,1.1359877586364746
101151,1.64421808719635
40562,2.755603790283203
7236,3.7839901447296143
31352,0.7384118437767029
75596,4.003013610839844
46971,1.5113496780395508
31378,1.1450330018997192
82778,4.345074653625488
23763,4.060421466827393
577,1.1538853645324707
77498,1.0358787775039673
26866,2.2116446495056152
48854,3.073220729827881
95157,0.8880012035369873
108760,2.117475986480713
40259,1.469925045967102
81878,4.146326065063477
82902,3.819528818130493
13988,2.8649826049804688
69848,5.36221981048584
32367,4.541034698486328
55754,1.30264413356781
3174,0.6149969100952148
30905,1.064129114151001
84490,4.904899597167969
22420,2.9686288833618164
1637,0.5722976326942444
91977,0.95794278383255
49235,3.23640775680542
69330,4.727190971374512
64452,1.6024141311645508
19888,1.9074130058288568
98298,0.6961245536804199
9948,0.6524563431739807
45967,2.3755972385406494
14013,1.871681451797485
59842,0.5799129009246826
20610,1.6767568588256836
62929,6.007855415344238
84552,4.859612464904785
47739,1.6800448894500732
9655,1.08377206325531
22628,1.1792011260986328
109268,2.3730030059814453
81999,5.028536796569824
93892,4.88058614730835
95483,4.523282051086426
68931,1.03110933303833
30514,3.755815029144287
25345,2.570218086242676
64250,2.175123453140259
12005,0.5390760898590088
70080,1.765789031982422
52880,1.8496694564819336
109795,0.5128723382949829
108457,2.716874122619629
65760,1.5240459442138672
16888,3.2468626499176025
21517,3.00972867012024
44101,1.1899089813232422
97657,2.868234634399414
80924,0.6471006870269775
109483,2.55472469329834
63013,0.8345217108726501
26852,2.044872522354126
62511,4.384227752685547
56035,1.5562922954559326
70865,1.2353534698486328
60164,2.50285267829895
22351,4.729704856872559
82319,4.198268890380859
6559,3.693228244781494
44133,0.706419825553894
30314,2.546309471130371
17108,0.8174722194671631
94037,4.357521057128906
24848,0.6176888942718506
20371,2.2273433208465576
10922,2.4549238681793213
15312,1.397050380706787
77583,1.921833038330078
105649,3.253110408782959
97453,1.757796287536621
92220,3.535673141479492
32328,4.092113971710205
95680,3.954903364181519
64747,1.0592478513717651
5967,0.5559980273246765
38014,4.746610164642334
39113,3.908628225326538
28899,4.9175310134887695
60219,3.1511707305908203
101115,2.090973377227783
69216,5.081815242767334
97730,4.216728210449219
21757,0.6825190782546997
30847,0.6243494153022766
110416,1.2733619213104248
67982,1.0049474239349363
24843,2.734320640563965
28382,2.95827579498291
87815,3.6732912063598633
95562,2.261244297027588
11358,4.689863204956055
70171,4.973578453063965
34086,4.818327903747559
49485,4.052953243255615
77542,1.5717042684555054
30500,0.6363244652748108
65824,1.1010725498199463
24018,1.5868878364562988
35670,2.9345850944519043
77203,1.14460289478302
83807,2.1860220432281494
69376,4.475887775421143
69618,3.177882671356201
55837,3.303901195526123
100407,1.3877513408660889
32884,1.985429048538208
46792,2.530832290649414
10747,2.838211297988892
48709,2.493729829788208
17825,0.6445233821868896
38156,2.363663911819458
17296,1.0871336460113523
48357,1.7388232946395874
105691,3.18098783493042
110165,3.195448398590088
52705,2.060145854949951
103686,0.9738972187042236
46009,1.893573522567749
94884,2.512964963912964
101569,3.319901466369629
101408,3.388705253601074
93074,1.3756897449493408
35297,5.068315505981445
58488,1.5242589712142944
59226,1.0935544967651367
85428,3.728466510772705
35171,5.007152557373047
65674,1.5962247848510742
69228,4.93814754486084
94350,2.5292859077453613
76225,1.8004655838012695
40937,2.0506856441497803
16519,0.6258818507194519
91853,0.8832902908325195
103623,0.7435894012451172
37246,1.4389135837554932
56944,0.978117823600769
29110,0.5740676522254944
100415,1.3609633445739746
23767,3.703493595123291
103670,0.7521000504493713
52809,3.035508632659912
10439,1.3396785259246826
15652,2.615138053894043
2429,4.416561126708984
43619,1.0263030529022217
62162,4.763120651245117
75690,3.8640658855438232
106460,2.306032657623291
37637,1.8311519622802728
94671,2.1098783016204834
52249,1.5920318365097046
15823,0.5420899391174316
108881,2.2114968299865723
6871,2.664380550384521
72344,0.9444454908370972
47830,4.164705753326416
71508,2.671531915664673
11782,0.6608867645263672
55099,0.875798761844635
37205,1.837802529335022
91570,2.4181745052337646
101880,0.6005067229270935
11510,2.281510353088379
108921,2.805748224258423
28178,2.663646459579468
69292,4.577613830566406
81649,2.809054374694824
108959,2.913358688354492
18936,5.158464431762695
79298,4.994140625
80592,0.5684376358985901
39189,2.950256824493408
77533,0.8862324357032776
32544,0.7019730806350708
9335,0.942337155342102
19817,2.648411989212036
69915,4.703313827514648
21493,2.397058486938477
39471,0.7843270301818848
34106,4.788911819458008
87838,3.598893880844116
110266,3.597057819366455
34180,4.353487968444824
76139,3.636973142623901
10382,1.2375502586364746
40498,2.372189998626709
45815,1.4569668769836426
17496,1.4188348054885864
62104,5.2899169921875
80453,2.26700210571289
97339,3.290300369262696
37432,2.6026926040649414
108972,0.624390184879303
15788,2.6331419944763184
49062,3.95698595046997
110608,2.655580997467041
62859,3.474881410598755
12452,1.85098659992218
5094,4.917150497436523
87191,1.0921251773834229
36277,0.9233094453811646
17542,0.5240715742111206
82803,2.7858667373657227
60365,3.074871778488159
17683,3.017916202545166
28183,2.0068681240081787
17472,1.7535148859024048
33780,4.681436061859131
75863,2.597864866256714
87260,1.3431557416915894
19820,1.1482675075531006
12018,1.8959214687347408
25339,2.47378158569336
54552,4.36723518371582
48422,1.8651106357574463
11208,1.4561885595321655
6309,3.583583354949951
93905,1.1555418968200684
93305,1.0097951889038086
47475,1.268152117729187
44883,3.74764347076416
97677,1.2084742784500122
17481,1.198139190673828
94275,3.674775123596192
66893,0.8861780762672424
108055,2.569597721099853
37871,4.342941284179688
49377,1.7565678358078003
97756,2.103277921676636
25307,2.2577579021453857
60061,1.739779353141785
55780,2.791612148284912
71150,2.5386407375335693
75976,2.6592953205108643
25735,2.558091163635254
7060,2.6914634704589844
33714,4.772645950317383
33687,4.676624298095703
69746,3.045961618423462
62500,4.707514762878418
2022,0.8461311459541321
13783,1.1205145120620728
97526,3.980417728424072
109491,1.653709053993225
56315,1.384350299835205
27773,1.3109639883041382
109099,2.507406711578369
37970,1.8218483924865725
34255,2.05955171585083
34508,0.5047028064727783
35427,4.706310272216797
71993,1.2878549098968506
44525,1.853970289230347
30715,2.5226693153381348
75150,0.5147943496704102
661,2.6466121673583984
1652,4.438090324401856
52774,1.8725435733795168
40535,1.7524946928024292
7144,1.7834692001342771
74006,2.0059256553649902
31389,2.326594114303589
82785,2.8426051139831543
18188,4.112403869628906
27099,3.176389694213867
4170,1.6687028408050537
40293,2.0907416343688965
764,3.103483200073242
8192,2.132730722427368
58847,1.3290780782699585
5059,3.818936586380005
11207,1.032012701034546
92716,2.106242179870605
18842,4.723401069641113
18252,3.701131820678711
19943,0.7008407711982727
78952,0.6556057929992676
8767,0.9206723570823668
64362,1.4322166442871094
95186,2.3015851974487305
31062,1.2480261325836182
49637,2.771458148956299
34989,3.92529559135437
45035,3.0650949478149414
34540,2.1688389778137207
56149,1.7414472103118896
16381,1.0282471179962158
10257,2.6476311683654785
14093,4.150412559509277
81034,1.321096420288086
28633,5.010699272155762
56720,0.5780813097953796
110764,1.8528711795806885
75252,3.648810386657715
101485,2.783022880554199
33982,4.241723537445068
58511,0.9999394416809082
33,0.941051721572876
6246,3.100764513015747
68712,1.5733848810195925
65725,1.637742280960083
42980,4.784038543701172
23621,2.153418779373169
55332,0.6707216501235962
7465,1.566548466682434
21978,0.6858564615249634
11322,1.5090070962905884
108301,1.7713454961776731
24276,0.7593315839767456
85660,0.5946641564369202
94885,3.1304244995117188
27399,1.083865761756897
65024,1.034552812576294
55565,2.148624897003174
61738,0.6817154288291931
4478,1.436559796333313
75239,3.5717368125915527
30939,2.8692750930786133
29642,1.205066204071045
14225,1.0584075450897217
62305,0.5352474451065063
34789,2.2415149211883545
34757,0.9799902439117432
82071,4.755631446838379
55815,4.403544902801514
103904,1.8850295543670648
9576,0.6023363471031189
32790,4.4612531661987305
3364,3.921044588088989
76165,0.6853717565536499
63185,1.8901268243789675
1885,3.24845814704895
2988,3.4603986740112305
99006,3.526001453399658
98775,1.895193099975586
69771,4.847239971160889
7859,1.003965139389038
68879,1.462213158607483
17710,3.487367630004883
21014,1.3780040740966797
55871,4.698841094970703
48918,0.8836864233016968
53615,1.1587982177734375
28965,0.7016519904136658
31229,1.8796517848968504
25109,0.668026864528656
102504,2.275390148162842
11299,0.8345192074775696
92632,3.526735544204712
87665,3.434903621673584
49360,2.4365234375
86806,3.427297592163086
94873,2.8237993717193604
79747,3.537428379058838
2870,2.306422710418701
3345,4.070949554443359
91527,3.916352510452272
22358,3.357513427734375
27550,2.233696699142456
6867,1.2500466108322144
52976,1.2552813291549685
70138,4.988152503967285
110132,1.9812047481536863
35488,1.3553117513656616
80312,0.5881074070930481
52782,2.449808120727539
102051,3.35750675201416
94168,4.957035064697266
37873,5.008203983306885
8757,1.1176031827926636
22370,4.773828029632568
30774,2.61895751953125
17372,0.5297560691833496
91533,0.7793056964874268
48061,1.6764321327209473
76089,2.4268798828125
64630,2.34443998336792
7052,1.9201961755752563
19962,1.6267924308776855
89417,1.3766392469406128
18199,3.964811325073242
24812,2.164745330810547
88929,1.6985995769500732
82503,2.2238709926605225
45088,1.5023292303085327
34241,1.900651693344116
81031,0.753945529460907
49167,2.028669834136963
18880,4.424312591552734
52789,1.911115646362305
76038,2.301077365875244
19964,2.4503533840179443
61703,0.8818231821060181
109015,1.3405815362930298
110470,2.787416934967041
43042,1.3004039525985718
106542,3.142991065979004
103645,0.7760053873062134
100132,2.247208595275879
30826,3.467653512954712
64676,1.5492230653762815
21239,1.0278311967849731
35685,3.659137487411499
2,3.3536157608032227
79684,4.519146919250488
39078,3.880206823348999
13242,1.5019419193267822
48398,3.0664381980896
77532,1.4825934171676636
110121,1.0536917448043823
95566,4.118203163146973
26790,2.5936532020568848
45994,2.623787879943848
19300,0.6995251178741455
71477,2.433429479598999
92736,0.8821827173233032
62794,5.658168792724609
75251,3.564452648162842
35136,0.908602774143219
21323,0.657932460308075
34836,3.202099561691284
7256,0.9220234751701356
10408,1.196821212768555
9244,2.2929303646087646
13974,3.919955492019653
35414,4.608931064605713
47604,4.489467620849609
26804,1.5423245429992676
46753,3.4477195739746094
63971,1.1083508729934692
916,3.4307775497436523
37435,1.9330995082855225
62866,1.588081955909729
40689,1.1485557556152344
75969,1.1481974124908447
67842,1.307214617729187
79506,4.338435649871826
1644,4.677991390228272
84265,5.1735124588012695
81858,2.160693645477295
2373,1.838226675987244
32494,3.949514389038086
26330,0.9304375052452089
97269,3.198819637298584
80938,1.5044634342193604
60559,2.32296085357666
28872,3.1811840534210205
3502,1.767890691757202
103621,0.9653890132904052
12606,0.6399533152580261
28188,1.2231429815292358
87664,1.9497127532958984
77453,1.397749662399292
94315,0.9436296820640564
41517,0.7655594944953918
56345,1.578626275062561
93082,1.49374520778656
70445,4.605456352233887
2581,4.434625148773193
33210,0.5528818368911743
16921,0.7831007838249207
13254,1.1969128847122192
69872,4.974848747253418
56562,0.938880980014801
59151,1.7907332181930542
38092,4.377828598022461
61924,1.0481832027435305
98241,1.142397165298462
81361,0.902841091156006
103720,3.90844988822937
54318,0.6239241361618042
47299,1.2935608625411987
86661,1.720266580581665
81848,2.116830348968506
43777,0.7169014811515808
17870,1.4626224040985107
64407,2.4444642066955566
20992,1.444225788116455
43322,3.097405910491944
97204,1.736755609512329
37163,1.4271907806396484
19583,0.8894875049591064
65071,0.7482055425643921
53138,2.121026039123535
75394,3.3518285751342773
82489,2.8606033325195312
68951,1.5372098684310913
19953,3.760007858276367
66716,0.563896656036377
26108,1.0804704427719116
6311,3.4549455642700195
66187,1.2238378524780271
110078,1.7194745540618896
53649,1.864638328552246
63571,4.218759536743164
83921,2.3630247116088867
69858,5.033571720123291
69759,4.924559593200684
3075,1.8099963665008545
70745,4.649439811706543
17701,3.6433372497558594
31983,3.2557802200317383
87382,1.9163469076156616
31466,1.7003068923950195
52656,1.775867223739624
32797,4.498126983642578
3566,2.277487277984619
18223,2.94118881225586
2689,2.483006000518799
37491,1.8264451026916504
85413,1.1009445190429688
11583,0.8872634172439575
1957,4.027059555053711
87793,3.353800296783448
11551,5.747568130493164
93808,4.501635074615479
46646,2.6311914920806885
81699,0.986910045146942
46663,4.429896831512451
35287,0.9958901405334472
108388,2.810309886932373
110857,4.806817054748535
100253,1.56760573387146
37951,5.040101051330566
56042,1.7271122932434082
838,0.8117936849594116
91192,3.246438503265381
33762,4.781176567077637
56412,1.8406708240509035
26550,0.5714455842971802
95688,4.421324729919434
38076,1.9534235000610352
97596,0.8355661034584045
62992,1.0843628644943235
105610,3.210043430328369
47550,1.57668936252594
70192,1.7957323789596558
52922,2.075038194656372
105672,2.636946201324463
43045,5.001193046569824
28134,2.613173723220825
21652,1.7733581066131592
46620,2.198753833770752
168,2.658682346343994
110818,4.752628326416016
19697,0.8994649052619934
12112,1.5233776569366455
6594,1.117292404174805
6684,5.21288013458252
69636,4.34719181060791
66171,1.396572232246399
69447,5.108538627624512
23564,1.1447992324829102
70502,1.3872206211090088
84434,3.275038480758667
39218,3.3716416358947754
3490,2.7921366691589355
77192,1.4629861116409302
62771,4.467435359954834
4006,1.501434564590454
56447,2.606419563293457
52519,0.6089915037155151
20153,2.0732522010803223
71998,1.681569218635559
6267,3.75685977935791
93000,3.127148151397705
29913,1.024780035018921
108935,3.1357808113098145
2334,2.739445209503174
56440,0.7402990460395813
16879,5.537283897399902
94083,4.39875078201294
70228,4.962569236755371
94163,4.749520778656006
33852,4.002056121826172
34716,3.575778722763061
110912,3.105644702911377
51995,0.6401435136795044
19200,0.80846107006073
12513,1.000351905822754
91380,4.385461807250977
81866,5.307439804077148
40558,2.194166898727417
4092,1.6853660345077517
56550,1.3725640773773191
42946,0.7126595973968506
64501,1.0591061115264893
19918,3.2426881790161133
30734,2.999265193939209
30913,2.5735230445861816
75144,2.2215561866760254
82014,4.881085395812988
9995,0.6708546280860901
32925,5.196206092834473
79523,4.958891868591309
84427,2.4380455017089844
3069,3.798485994338989
34630,3.2397384643554688
18105,4.591347217559815
74138,0.9738569855690002
64438,1.3452975749969482
102219,1.2444483041763306
49529,3.479613304138184
31790,4.052169322967529
82746,4.607900619506836
53961,2.7574338912963867
110295,3.5096983909606934
27974,0.9163286089897156
37535,2.165322780609131
70578,4.723360061645508
98581,3.7063493728637695
37802,2.263277530670166
14127,3.585111379623413
64006,1.382154941558838
63715,2.5781757831573486
69985,4.326141357421875
52797,1.3969457149505615
110156,1.3951457738876345
34738,2.4726853370666504
47160,1.848706841468811
5266,0.8447965383529663
881,3.196356296539306
32133,3.827570676803589
91992,0.9460391402244568
99029,3.1006226539611816
21533,0.7709465026855469
84478,1.1429216861724854
47286,0.6967024803161621
109567,1.6792336702346802
79652,5.037884712219238
62088,5.197895050048828
23736,3.756660223007202
24915,1.1129443645477295
109067,2.910024642944336
6357,1.348442792892456
75106,1.5466912984848022
26118,1.3781187534332275
94308,2.073166847229004
67741,2.387025117874145
2392,3.1156413555145264
58784,0.6076855063438416
30877,2.565082550048828
17603,3.921203851699829
10040,1.4764995574951172
34925,4.054153919219971
21516,3.0055456161499023
109459,2.4064669609069824
9304,3.579763650894165
82133,2.0720016956329346
59882,2.837797403335572
66456,0.8948056697845459
34638,0.8815723657608032
87102,2.120900869369507
31797,3.96451735496521
40060,1.0556979179382324
58520,1.13629412651062
8485,0.8761085867881775
62006,4.594138145446777
8591,0.5844796299934387
82815,3.884997367858887
23597,1.584466576576233
62168,2.192379236221313
68064,1.5954469442367554
97340,1.2638782262802124
13887,4.747241020202637
101147,1.488115310668945
87750,3.900608777999878
109964,1.0578118562698364
13808,4.818594455718994
21125,1.1067497730255127
94342,4.226664543151856
108137,0.6980263590812683
46175,1.7964650392532349
43476,4.185184478759766
94517,3.086570978164673
25690,3.584269046783448
51723,1.7346396446228027
87855,2.697659969329834
37324,2.2422752380371094
31331,1.3076047897338867
36974,1.436513066291809
32947,4.345118045806885
57423,1.0522890090942385
94103,0.6260020136833191
51163,0.5577640533447266
25670,2.1738667488098145
48946,1.6276395320892334
28422,2.0424013137817383
22219,0.9242196679115297
82451,3.501197338104248
91344,4.888250350952148
84658,4.745415687561035
70101,0.9278530478477478
48274,1.8567503690719604
75865,3.2443246841430664
91588,4.06992244720459
801,3.6261603832244873
98732,3.795005798339844
92644,0.743004322052002
94035,4.6900739669799805
48018,1.0794780254364014
83075,1.5170820951461792
51782,0.6736903190612793
108798,1.8319668769836424
87497,0.6597164273262024
22295,3.2032153606414795
75567,2.583256244659424
65941,0.5481390953063965
60200,1.5541632175445557
27552,1.835110664367676
40150,2.68343448638916
34971,2.5470902919769287
59389,1.5750256776809692
8284,1.4302141666412354
12782,1.168203353881836
77539,1.7530386447906494
58989,0.6773834228515625
46523,2.3644778728485107
100348,1.6546690464019775
4434,1.6560165882110596
8755,0.9320006370544434
65522,1.4233157634735107
65352,1.5304282903671265
13851,4.393129825592041
824,0.5546797513961792
21595,0.9791589975357056
11348,3.8975768089294434
105552,0.761471688747406
53469,0.8628500699996948
95510,4.265681266784668
35341,4.232669830322266
30619,2.339665174484253
110150,2.864131450653076
11758,0.6017459034919739
46966,2.146432876586914
8512,1.834491729736328
38010,5.130974292755127
44057,0.9464361071586608
3099,1.4912165403366089
105590,3.291789531707764
93311,2.9397172927856445
60465,2.058880090713501
88916,1.5125691890716553
84582,5.161910057067871
30241,1.3205804824829102
51777,1.2731672525405884
110922,4.156500816345215
47672,0.994863510131836
97315,2.8868608474731445
7219,1.2331619262695312
94049,4.4942402839660645
93796,4.555854797363281
30507,3.063281536102295
34695,2.7772557735443115
63585,1.7913315296173096
19807,1.186621904373169
2390,3.15779185295105
16275,2.425081968307495
14153,0.5709100961685181
85319,2.7622594833374023
57355,0.906234323978424
106401,1.6519752740859983
110095,0.6004083156585693
45417,2.4045324325561523
108837,2.215959548950196
99126,1.1487715244293213
83015,4.165401458740234
13921,5.175492286682129
49467,4.342700958251953
81930,5.117194175720215
58290,2.521796226501465
22829,1.1374913454055786
43329,0.738828718662262
74098,1.2777276039123535
8763,1.2718422412872314
97620,1.05869460105896
25448,1.6291632652282717
100434,1.6288659572601318
5108,1.2918334007263184
66110,0.8832823038101196
52031,1.6279888153076172
48360,1.566234111785889
4274,1.5284539461135864
69757,4.920306205749512
82011,5.156930923461914
31015,1.2289663553237915
76047,1.813635230064392
93481,1.8154566287994385
79209,0.8785067200660706
15379,1.3794695138931274
70696,3.959383726119995
82440,3.5422213077545166
73655,2.2938523292541504
60373,1.1484681367874146
81473,2.8449699878692627
37730,1.0301415920257568
76099,2.2920398712158203
64232,2.120322704315185
29775,2.397936582565308
99738,1.875043630599976
69149,1.2190864086151123
25073,3.0743536949157715
65429,1.2618310451507568
72441,1.823572993278504
42591,1.914392352104187
97835,2.2856507301330566
51620,0.933081865310669
43473,4.287047386169434
48955,2.397625684738159
17282,0.6877070665359497
97593,3.449815273284912
37878,5.336380958557129
37825,5.311071395874023
15750,3.3202757835388184
32699,2.9794580936431885
47933,3.334546089172364
108654,2.3887736797332764
56532,0.8346090912818909
37648,3.660139560699463
41037,0.9715348482131958
47257,1.3712866306304932
524,2.5954532623291016
20162,1.3093699216842651
38067,4.062752723693848
70133,1.5870442390441897
89026,1.4268628358840942
87270,1.680703043937683
1937,4.608890533447266
54598,3.1904826164245605
97676,4.114574432373047
27522,0.5354562997817993
12798,0.9477794766426086
93255,3.3229429721832275
52159,1.1990851163864136
81594,2.7293810844421387
97501,1.4438066482543943
23024,3.602323770523072
84643,4.959136009216309
22280,5.117293357849121
108245,1.532968044281006
6480,1.156230926513672
11311,5.090084075927734
91131,1.95919132232666
30431,0.9333292245864868
67638,1.820272445678711
32061,1.138524055480957
20323,3.083132266998291
29759,3.078926086425781
98018,1.9291400909423828
44187,0.6406374573707581
5047,3.821810245513916
13910,2.4517056941986084
6248,5.621400833129883
70535,1.8449558019638064
92915,1.5720611810684204
10798,3.0502514839172363
68851,1.4032329320907593
27822,1.6275368928909302
55906,4.9754133224487305
53029,0.602039635181427
26791,2.64548397064209
70963,2.328476667404175
30312,1.5006240606307983
55157,1.44202983379364
33718,5.021245956420898
50428,0.871012806892395
56922,1.3408206701278689
62843,0.6007689833641052
49618,2.4887619018554688
59198,0.8176631331443787
66746,0.8344298005104065
81853,1.7084991931915283
8723,0.5097687244415283
70590,4.735289573669434
24088,1.6613651514053345
101627,0.8052794337272644
43214,4.772456169128418
31594,1.7784417867660522
44305,2.351251602172852
48885,2.401067018508911
79741,4.894177913665772
79269,1.1009957790374756
4067,0.6890279054641724
66249,0.5981890559196472
62322,4.72215747833252
47881,1.711845874786377
76130,1.4899351596832275
271,0.6863119006156921
47747,4.485562801361084
37953,2.321735143661499
47762,0.5608819127082825
31902,0.973046898841858
56831,0.7661529779434204
75355,2.6438982486724854
21252,2.9073824882507324
68025,1.0798792839050293
6186,4.914629936218262
110724,1.3723855018615725
15188,0.8514952659606934
10434,1.347821593284607
48070,3.1272339820861816
58680,1.452520728111267
32547,3.3026487827301025
75894,3.0774617195129395
79222,1.151472806930542
1231,0.5678461194038391
70711,1.7262768745422363
9462,0.770451009273529
60536,2.1505374908447266
106446,1.6629037857055664
33124,4.874168395996094
60277,1.634709119796753
86662,1.823086261749268
98696,2.078822374343872
62714,1.829567193984985
60431,2.7699294090271
84597,5.182926177978516
62373,1.903403759002685
105607,2.381350517272949
87046,2.4539952278137207
86946,0.9148869514465332
48022,2.62728238105774
26756,2.9078547954559326
88940,0.6162682771682739
60414,3.203428268432617
68150,0.5367445945739746
17628,3.079843521118164
109038,3.1918749809265137
77399,1.1137932538986206
108496,3.2060675621032715
10176,1.9669065475463867
76546,0.5207295417785645
3781,0.8802751302719116
12821,1.8571032285690308
17853,4.468871116638184
80417,2.3011820316314697
37218,1.7654012441635132
9580,1.8595259189605715
94529,1.8133891820907595
109683,2.0695717334747314
56221,1.442044019699097
48335,0.8439462780952454
55924,4.145326614379883
92849,1.183330535888672
97567,3.640549659729004
43163,4.93484354019165
14372,2.1250863075256348
40505,0.5027306079864502
34996,1.3459099531173706
5258,0.6829509139060974
55825,3.292966365814209
81873,5.242362022399902
49429,3.835233688354492
38154,4.652364730834961
9380,1.0725654363632202
15696,2.990790843963623
98973,2.5769827365875244
76005,1.6182472705841064
38020,2.6840195655822754
87005,2.3519201278686523
69603,1.7403827905654907
9209,1.137217998504639
